date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:18:59	15236/15236	---M--	200	added ('OK')	image/gif	date:Sun,%2008%20Apr%202012%2018:45:03%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/lavez.gif	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/lavez.gif	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:00	22435/22435	---M--	200	added ('OK')	image/gif	date:Sun,%2008%20Apr%202012%2018:53:49%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/titchets.gif	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/titchets.gif	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:01	11722/11722	---M--	200	added ('OK')	image/gif	date:Sun,%2008%20Apr%202012%2018:49:16%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/payiz.gif	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/payiz.gif	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:02	14852/14852	---M--	200	added ('OK')	image/gif	date:Sun,%2008%20Apr%202012%2018:34:00%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/arretdbeusse.gif	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/arretdbeusse.gif	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:03	8551/8551	---M--	200	added ('OK')	image/gif	date:Sun,%2008%20Apr%202012%2018:49:18%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/peintuthe.gif	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/peintuthe.gif	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:04	15914/15914	---M--	200	added ('OK')	image/gif	date:Sun,%2008%20Apr%202012%2018:49:09%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/parentaladvisory.gif	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/parentaladvisory.gif	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:05	4370/4370	---M--	200	added ('OK')	image/gif	date:Sun,%2008%20Apr%202012%2018:49:10%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/parichind.gif	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/parichind.gif	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:06	4214/4214	---M--	200	added ('OK')	image/gif	date:Sun,%2008%20Apr%202012%2018:49:10%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/pariching.gif	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/pariching.gif	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:07	6384/6384	---M--	200	added ('OK')	image/gif	date:Sun,%2008%20Apr%202012%2018:50:09%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/poussez.gif	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/poussez.gif	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
21:19:08	5867/5867	---M--	200	added ('OK')	image/gif	date:Sun,%2008%20Apr%202012%2018:41:54%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/halez.gif	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/halez.gif	(from http://members.societe-jersiaise.org/geraint/jerriais/ecritch.html)
